% Model,Varennes_GD_gfunc.mph,,
% Version,COMSOL 5.2.1.262,,
% Date,"Apr 12 2020, 10:14",,
% Table,Tcalc - ,,
% Temps (d),"Température (degC), EWT","Température (degC), LWT","Charge hydraulique (m), Charge hydraulique au puits"
6.006854307,4.957784947,5.956820859,213.0033839
6.007548751,4.957898039,5.956933954,213.0033864
6.008243196,4.958011111,5.95704703,213.003389
6.00893764,4.958124169,5.957160092,213.0033915
6.009632085,4.958237214,5.957273141,213.0033941
6.010326529,4.958350247,5.957386177,213.0033967
6.011020974,4.958463256,5.95749919,213.0033992
6.011715418,4.958576264,5.957612202,213.0034018
6.012409863,4.958689257,5.957725198,213.0034044
6.013104307,4.958802238,5.957838183,213.0034069
6.013798751,4.9589152,5.957951149,213.0034095
6.014493196,4.959028156,5.958064108,213.003412
6.01518764,4.959141096,5.958177053,213.0034146
6.015882085,4.959254024,5.958289984,213.0034172
6.016576529,4.959366939,5.958402903,213.0034197
6.017270974,4.959479841,5.958515808,213.0034223
6.017965418,4.959592718,5.958628689,213.0034248
6.018659863,4.959705586,5.958741561,213.0034274
6.019354307,4.959818441,5.95885442,213.00343
6.020048751,4.959931288,5.95896727,213.0034325
6.020743196,4.960044119,5.959080105,213.0034351
6.02143764,4.960156937,5.959192926,213.0034376
6.022132085,4.960269749,5.959305742,213.0034402
6.022826529,4.960382548,5.959418545,213.0034427
6.023520974,4.96049533,5.95953133,213.0034453
6.024215418,4.960608095,5.959644099,213.0034478
6.024909863,4.960720847,5.959756855,213.0034504
6.025604307,4.960833593,5.959869605,213.003453
6.026298751,4.960946319,5.959982334,213.0034555
6.026993196,4.961059039,5.960095059,213.0034581
6.02768764,4.961171747,5.96020777,213.0034606
6.028382085,4.961284436,5.960320462,213.0034632
6.029076529,4.961397105,5.960433135,213.0034657
6.029770974,4.961509763,5.960545797,213.0034683
6.030465418,4.96162241,5.960658447,213.0034708
6.031159863,4.961735043,5.960771085,213.0034734
6.031854307,4.961847667,5.960883712,213.0034759
6.032548751,4.961960277,5.960996326,213.0034785
6.033243196,4.962072872,5.961108924,213.003481
6.03393764,4.962185455,5.961221512,213.0034836
6.034632085,4.962298021,5.961334081,213.0034861
6.035326529,4.962410576,5.961446639,213.0034887
6.036020974,4.962523118,5.961559186,213.0034912
6.036715418,4.962635646,5.961671717,213.0034938
6.037409863,4.962748159,5.961784234,213.0034963
6.038104307,4.962860663,5.961896742,213.0034989
6.038798751,4.962973149,5.962009231,213.0035014
6.039493196,4.963085632,5.962121718,213.0035039
6.04018764,4.963198093,5.962234183,213.0035065
6.040882085,4.963310547,5.96234664,213.003509
6.041576529,4.963422986,5.962459084,213.0035116
6.042270974,4.963535413,5.962571513,213.0035141
6.042965418,4.963647821,5.962683926,213.0035167
6.043659863,4.963760222,5.96279633,213.0035192
6.044354307,4.963872601,5.962908712,213.0035218
6.045048751,4.963984971,5.963021086,213.0035243
6.045743196,4.964097331,5.96313345,213.0035268
6.04643764,4.96420968,5.963245803,213.0035294
6.047132085,4.964322016,5.963358143,213.0035319
6.047826529,4.964434332,5.963470463,213.0035345
6.048520974,4.964546642,5.963582777,213.003537
6.049215418,4.964658935,5.963695073,213.0035395
6.049909863,4.964771216,5.963807357,213.0035421
6.050604307,4.964883487,5.963919632,213.0035446
6.051298751,4.96499574,5.964031889,213.0035472
6.051993196,4.965107979,5.964144131,213.0035497
6.05268764,4.96522021,5.964256366,213.0035522
6.053382085,4.96533242,5.96436858,213.0035548
6.054076529,4.965444614,5.964480778,213.0035573
6.054770974,4.965556802,5.964592969,213.0035599
6.055465418,4.965668978,5.964705149,213.0035624
6.056159863,4.965781136,5.964817311,213.0035649
6.056854307,4.965893289,5.964929467,213.0035675
6.057548751,4.966005419,5.965041601,213.00357
6.058243196,4.966117549,5.965153735,213.0035725
6.05893764,4.966229662,5.965265852,213.0035751
6.059632085,4.966341764,5.965377957,213.0035776
6.060326529,4.966453854,5.965490051,213.0035801
6.061020974,4.966565922,5.965602122,213.0035827
6.061715418,4.96667798,5.965714185,213.0035852
6.062409863,4.966790023,5.965826231,213.0035877
6.063104307,4.966902053,5.965938265,213.0035903
6.063798751,4.967014072,5.966050287,213.0035928
6.064493196,4.967126077,5.966162296,213.0035953
6.06518764,4.967238066,5.966274289,213.0035979
6.065882085,4.967350044,5.966386271,213.0036004
6.066576529,4.967462013,5.966498244,213.0036029
6.067270974,4.967573962,5.966610196,213.0036055
6.067965418,4.967685908,5.966722145,213.003608
6.068659863,4.967797834,5.966834075,213.0036105
6.069354307,4.967909747,5.966945992,213.003613
6.070048751,4.968021653,5.967057901,213.0036156
6.070743196,4.968133543,5.967169795,213.0036181
6.07143764,4.968245412,5.967281668,213.0036206
6.072132085,4.968357274,5.967393534,213.0036232
6.072826529,4.968469125,5.967505388,213.0036257
6.073520974,4.968580966,5.967617234,213.0036282
6.074215418,4.968692793,5.967729064,213.0036307
6.074909863,4.9688046,5.967840875,213.0036333
6.075604307,4.968916404,5.967952683,213.0036358
6.076298751,4.969028179,5.968064461,213.0036383
6.076993196,4.969139948,5.968176233,213.0036408
6.07768764,4.969251701,5.96828799,213.0036434
6.078382085,4.969363443,5.968399736,213.0036459
6.079076529,4.969475178,5.968511475,213.0036484
6.079770974,4.969586894,5.968623194,213.0036509
6.080465418,4.969698613,5.968734917,213.0036535
6.081159863,4.969810308,5.968846616,213.003656
6.081854307,4.969921986,5.968958297,213.0036585
6.082548751,4.970033649,5.969069964,213.003661
6.083243196,4.970145303,5.969181622,213.0036635
6.08393764,4.970256944,5.969293266,213.0036661
6.084632085,4.970368575,5.969404901,213.0036686
6.085326529,4.970480186,5.969516515,213.0036711
6.086020974,4.970591787,5.969628121,213.0036736
6.086715418,4.970703379,5.969739716,213.0036761
6.087409863,4.970814958,5.969851298,213.0036787
6.088104307,4.970926527,5.969962872,213.0036812
6.088798751,4.971038076,5.970074424,213.0036837
6.089493196,4.971149613,5.970185965,213.0036862
6.09018764,4.971261139,5.970297495,213.0036887
6.090882085,4.97137266,5.970409019,213.0036912
6.091576529,4.97148415,5.970520513,213.0036938
6.092270974,4.971595637,5.970632004,213.0036963
6.092965418,4.97170711,5.97074348,213.0036988
6.093659863,4.971818573,5.970854947,213.0037013
6.094354307,4.97193002,5.970966397,213.0037038
6.095048751,4.972041455,5.971077837,213.0037063
6.095743196,4.972152882,5.971189267,213.0037089
6.09643764,4.972264282,5.97130067,213.0037114
6.097132085,4.972375681,5.971412073,213.0037139
6.097826529,4.972487064,5.97152346,213.0037164
6.098520974,4.972598432,5.971634832,213.0037189
6.099215418,4.97270979,5.971746194,213.0037214
6.099909863,4.972821137,5.971857545,213.0037239
6.100604307,4.972932469,5.97196888,213.0037264
6.101298751,4.97304379,5.972080204,213.003729
6.101993196,4.973155096,5.972191514,213.0037315
6.10268764,4.973266386,5.972302808,213.003734
6.103382085,4.97337766,5.972414086,213.0037365
6.104076529,4.973488927,5.972525356,213.003739
6.104770974,4.973600179,5.972636612,213.0037415
6.105465418,4.973711422,5.972747859,213.003744
6.106159863,4.973822655,5.972859096,213.0037465
6.106854307,4.973933876,5.972970319,213.003749
6.107548751,4.974045076,5.973081524,213.0037515
6.108243196,4.974156261,5.973192712,213.003754
6.10893764,4.974267431,5.973303886,213.0037565
6.109632085,4.974378594,5.973415052,213.0037591
6.110326529,4.974489741,5.973526203,213.0037616
6.111020974,4.974600881,5.973637347,213.0037641
6.111715418,4.974712014,5.973748484,213.0037666
6.112409863,4.97482313,5.973859604,213.0037691
6.113104307,4.974934231,5.973970708,213.0037716
6.113798751,4.975045316,5.974081796,213.0037741
6.114493196,4.975156392,5.974192876,213.0037766
6.11518764,4.975267454,5.974303942,213.0037791
6.115882085,4.975378497,5.974414989,213.0037816
6.116576529,4.975489529,5.974526024,213.0037841
6.117270974,4.975600561,5.97463706,213.0037866
6.117965418,4.975711571,5.974748074,213.0037891
6.118659863,4.975822571,5.974859077,213.0037916
6.119354307,4.975933561,5.974970071,213.0037941
6.120048751,4.976044534,5.975081048,213.0037966
6.120743196,4.976155497,5.975192014,213.0037991
6.12143764,4.976266438,5.975302959,213.0038016
6.122132085,4.976377365,5.97541389,213.0038041
6.122826529,4.976488293,5.975524822,213.0038066
6.123520974,4.9765992,5.975635732,213.0038091
6.124215418,4.976710097,5.975746633,213.0038116
6.124909863,4.976820979,5.975857519,213.0038141
6.125604307,4.976931851,5.975968394,213.0038166
6.126298751,4.977042719,5.976079266,213.0038191
6.126993196,4.977153556,5.976190106,213.0038216
6.12768764,4.977264384,5.976300938,213.0038241
6.128382085,4.977375199,5.976411757,213.0038266
6.129076529,4.977486001,5.976522563,213.0038291
6.129770974,4.977596789,5.976633354,213.0038316
6.130465418,4.977707564,5.976744133,213.0038341
6.131159863,4.977818339,5.976854912,213.0038366
6.131854307,4.977929092,5.976965668,213.003839
6.132548751,4.978039841,5.977076421,213.0038415
6.133243196,4.97815056,5.977187144,213.003844
6.13393764,4.978261278,5.977297866,213.0038465
6.134632085,4.978371986,5.977408577,213.003849
6.135326529,4.978482671,5.977519266,213.0038515
6.136020974,4.978593353,5.977629951,213.003854
6.136715418,4.978704018,5.97774062,213.0038565
6.137409863,4.97881468,5.977851286,213.003859
6.138104307,4.978925321,5.97796193,213.0038615
6.138798751,4.979035949,5.978072562,213.003864
6.139493196,4.979146561,5.978183178,213.0038664
6.14018764,4.979257161,5.978293781,213.0038689
6.140882085,4.979367746,5.97840437,213.0038714
6.141576529,4.979478325,5.978514953,213.0038739
6.142270974,4.979588881,5.978625512,213.0038764
6.142965418,4.979699437,5.978736072,213.0038789
6.143659863,4.979809972,5.978846611,213.0038814
6.144354307,4.979920506,5.978957149,213.0038839
6.145048751,4.980031019,5.979067664,213.0038864
6.145743196,4.980141513,5.979178163,213.0038888
6.14643764,4.980252006,5.979288659,213.0038913
6.147132085,4.98036248,5.979399137,213.0038938
6.147826529,4.980472939,5.979509599,213.0038963
6.148520974,4.980583387,5.979620051,213.0038988
6.149215418,4.980693824,5.979730492,213.0039013
6.149909863,4.980804256,5.979840927,213.0039037
6.150604307,4.980914668,5.979951343,213.0039062
6.151298751,4.981025062,5.980061741,213.0039087
6.151993196,4.981135455,5.980172137,213.0039112
6.15268764,4.981245826,5.980282513,213.0039137
6.153382085,4.981356194,5.980392883,213.0039162
6.154076529,4.981466537,5.98050323,213.0039186
6.154770974,4.981576869,5.980613566,213.0039211
6.155465418,4.981687197,5.980723898,213.0039236
6.156159863,4.981797516,5.98083422,213.0039261
6.156854307,4.981907809,5.980944517,213.0039286
6.157548751,4.982018085,5.981054797,213.003931
6.158243196,4.982128358,5.981165073,213.0039335
6.15893764,4.982238607,5.981275326,213.003936
6.159632085,4.982348856,5.981385578,213.0039385
6.160326529,4.982459087,5.981495813,213.003941
6.161020974,4.982569311,5.981606041,213.0039434
6.161715418,4.982679527,5.981716261,213.0039459
6.162409863,4.982789726,5.981826463,213.0039484
6.163104307,4.982899909,5.98193665,213.0039509
6.163798751,4.983010078,5.982046823,213.0039533
6.164493196,4.983120236,5.982156984,213.0039558
6.16518764,4.983230383,5.982267135,213.0039583
6.165882085,4.983340511,5.982377267,213.0039608
6.166576529,4.983450637,5.982487396,213.0039632
6.167270974,4.983560745,5.982597508,213.0039657
6.167965418,4.98367084,5.982707606,213.0039682
6.168659863,4.983780927,5.982817697,213.0039707
6.169354307,4.983890995,5.982927769,213.0039731
6.170048751,4.984001053,5.983037831,213.0039756
6.170743196,4.9841111,5.983147881,213.0039781
6.17143764,4.98422113,5.983257915,213.0039805
6.172132085,4.984331152,5.983367941,213.003983
6.172826529,4.98444116,5.983477953,213.0039855
6.173520974,4.984551152,5.983587948,213.003988
6.174215418,4.984661137,5.983697937,213.0039904
6.174909863,4.984771106,5.983807909,213.0039929
6.175604307,4.984881057,5.983917864,213.0039954
6.176298751,4.984990994,5.984027804,213.0039978
6.176993196,4.98510093,5.984137744,213.0040003
6.17768764,4.985210848,5.984247666,213.0040028
6.178382085,4.985320764,5.984357586,213.0040052
6.179076529,4.985430664,5.984467489,213.0040077
6.179770974,4.985540547,5.984577375,213.0040102
6.180465418,4.985650415,5.984687247,213.0040126
6.181159863,4.985760271,5.984797107,213.0040151
6.181854307,4.985870109,5.984906949,213.0040176
6.182548751,4.985979934,5.985016778,213.00402
6.183243196,4.986089762,5.985126609,213.0040225
6.18393764,4.986199562,5.985236413,213.004025
6.184632085,4.986309361,5.985346216,213.0040274
6.185326529,4.986419139,5.985455997,213.0040299
6.186020974,4.986528904,5.985565766,213.0040324
6.186715418,4.986638662,5.985675527,213.0040348
6.187409863,4.986748403,5.985785272,213.0040373
6.188104307,4.986858131,5.985895004,213.0040398
6.188798751,4.986967847,5.986004723,213.0040422
6.189493196,4.987077552,5.986114432,213.0040447
6.19018764,4.987187249,5.986224132,213.0040471
6.190882085,4.98729694,5.986333827,213.0040496
6.191576529,4.987406613,5.986443504,213.0040521
6.192270974,4.987516264,5.986553158,213.0040545
6.192965418,4.987625913,5.986662811,213.004057
6.193659863,4.987735545,5.986772447,213.0040594
6.194354307,4.987845161,5.986882066,213.0040619
6.195048751,4.987954766,5.986991675,213.0040644
6.195743196,4.988064358,5.987101271,213.0040668
6.19643764,4.988173933,5.98721085,213.0040693
6.197132085,4.988283507,5.987320427,213.0040717
6.197826529,4.988393057,5.987429981,213.0040742
6.198520974,4.988502604,5.987539531,213.0040766
6.199215418,4.988612139,5.98764907,213.0040791
6.199909863,4.988721653,5.987758587,213.0040816
6.200604307,4.988831163,5.987868101,213.004084
6.201298751,4.988940658,5.987977599,213.0040865
6.201993196,4.989050137,5.988087082,213.0040889
6.20268764,4.989159609,5.988196558,213.0040914
6.203382085,4.989269067,5.98830602,213.0040938
6.204076529,4.989378516,5.988415472,213.0040963
6.204770974,4.989487954,5.988524914,213.0040987
6.205465418,4.989597374,5.988634337,213.0041012
6.206159863,4.98970677,5.988743738,213.0041036
6.206854307,4.989816165,5.988853136,213.0041061
6.207548751,4.989925544,5.988962519,213.0041085
6.208243196,4.990034916,5.989071895,213.004111
6.20893764,4.990144272,5.989181254,213.0041134
6.209632085,4.99025362,5.989290606,213.0041159
6.210326529,4.990362952,5.989399941,213.0041183
6.211020974,4.990472269,5.989509262,213.0041208
6.211715418,4.990581576,5.989618572,213.0041232
6.212409863,4.990690874,5.989727874,213.0041257
6.213104307,4.990800157,5.989837161,213.0041281
6.213798751,4.990909426,5.989946433,213.0041306
6.214493196,4.991018683,5.990055694,213.004133
6.21518764,4.99112792,5.990164934,213.0041355
6.215882085,4.991237153,5.990274171,213.0041379
6.216576529,4.991346371,5.990383393,213.0041404
6.217270974,4.991455575,5.990492601,213.0041428
6.217965418,4.99156478,5.990601809,213.0041453
6.218659863,4.991673963,5.990710996,213.0041477
6.219354307,4.991783141,5.990820177,213.0041502
6.220048751,4.991892295,5.990929335,213.0041526
6.220743196,4.992001445,5.991038489,213.0041551
6.22143764,4.992110579,5.991147626,213.0041575
6.222132085,4.9922197,5.991256752,213.0041599
6.222826529,4.992328806,5.99136586,213.0041624
6.223520974,4.992437906,5.991474964,213.0041648
6.224215418,4.992546987,5.991584049,213.0041673
6.224909863,4.992656059,5.991693124,213.0041697
6.225604307,4.992765117,5.991802186,213.0041722
6.226298751,4.992874162,5.991911235,213.0041746
6.226993196,4.992983197,5.992020274,213.004177
6.22768764,4.993092221,5.992129301,213.0041795
6.228382085,4.993201227,5.992238311,213.0041819
6.229076529,4.993310231,5.992347318,213.0041844
6.229770974,4.993419211,5.992456302,213.0041868
6.230465418,4.993528183,5.992565278,213.0041892
6.231159863,4.993637145,5.992674243,213.0041917
6.231854307,4.993746097,5.992783199,213.0041941
6.232548751,4.99385503,5.992892135,213.0041966
6.233243196,4.993963951,5.993001061,213.004199
6.23393764,4.994072862,5.993109975,213.0042014
6.234632085,4.994181757,5.993218873,213.0042039
6.235326529,4.994290642,5.993327763,213.0042063
6.236020974,4.994399523,5.993436647,213.0042087
6.236715418,4.994508389,5.993545517,213.0042112
6.237409863,4.994617238,5.993654369,213.0042136
6.238104307,4.994726078,5.993763213,213.004216
6.238798751,4.994834906,5.993872045,213.0042185
6.239493196,4.994943713,5.993980855,213.0042209
6.24018764,4.995052519,5.994089664,213.0042234
6.240882085,4.995161303,5.994198453,213.0042258
6.241576529,4.995270073,5.994307226,213.0042282
6.242270974,4.995378833,5.99441599,213.0042306
6.242965418,4.995487589,5.994524749,213.0042331
6.243659863,4.995596328,5.994633492,213.0042355
6.244354307,4.99570506,5.994742227,213.0042379
6.245048751,4.995813768,5.994850939,213.0042404
6.245743196,4.995922471,5.994959645,213.0042428
6.24643764,4.996031155,5.995068334,213.0042452
6.247132085,4.996139835,5.995177017,213.0042477
